"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000056150","723707515133","","","","kratom white maeng da powder 250gm(8.8oz) super speciosa","2","$40.00","$20.00","$54.99","63.63%"
"210000056188","603573413712","","","","pycnogenol 100mg 30vcp","1","$25.00","$25.00","$42.99","41.85%"
"210000056213","727783003669","","","","multi every woman's 40+ one daily 48 tbs new chapter","1","$17.86","$17.86","$15.00","-19.07%"
"210000056225","727783903501","","","","multi woman's 75 gummies new chapter","1","$11.92","$11.92","$26.99","55.84%"
"210000056227","727783903495","","","","multi man's 75 gummies new chapter","1","$11.92","$11.92","$26.99","55.84%"
"210000056275","733739047892","","","","lion's mane 60vcaps NOW FOODS","1","$11.69","$11.69","$24.99","53.22%"
"210000056307","850502007577","","","","shilajit 60caps youth theory","5","$68.50","$13.70","$29.99","54.32%"
"210000056576","097467459724","","","","collagen peptides 240cps natures plus","4","$88.24","$22.06","$42.99","48.69%"
"210000056578","097467459717","","","","collagen peptides 120cps","2","$20.76","$10.38","$24.99","58.46%"
"210000056590","097467336032","","","","magnesium kalmassure 420mg 240vcps nature's plus","3","$37.41","$12.47","$24.99","50.1%"
"210000056594","097467037687","","","","Hema-Plex 60 chewable tbs nature's plus","4","$26.36","$6.59","$13.49","51.15%"
"210000056760","033674129005","","","","fo-ti 100cps","1","$6.55","$6.55","$12.99","49.58%"
"210000056762","083000261268","","","","chlorophyll 16oz","1","$10.19","$10.19","$19.99","49.02%"
"210000056841","696916100356","","696916100356","","cloves 100vcps","2","$12.00","$6.00","$14.99","59.97%"
"210000056897","097467307407","","","","vitamin D3 & K2  50mcg 60vcps","6","$89.82","$14.97","$24.99","40.1%"
"210000056899","097467476240","","","","melatonin 1mg 90tbs","2","$7.44","$3.72","$7.49","50.33%"
"210000056901","097467476257","","","","melatonin 3mg 90tbs","2","$7.96","$3.98","$9.99","60.16%"
"210000056903","097467476264","","","","melatonin 5mg 90tbs","3","$13.74","$4.58","$10.99","58.33%"
"210000056905","097467476271","","","","melatonin 10mg 90tbs","2","$14.44","$7.22","$14.49","50.17%"
"210000056932","733739023759","","","","ashwagandha 60vcps NOW FOODS","3","$40.47","$13.49","$29.99","55.02%"
"210000057007","785571128611","","","","kratom green maeng da crystal clear 4 capsule pack","5","$12.50","$2.50","$5.99","58.26%"
"210000057011","785571128635","","","","kratom red maeng da blister pack","7","$21.00","$3.00","$5.99","49.92%"
"210000057126","021078028796","","","","wellness immunitric 90cps source naturals","2","$11.70","$5.85","$9.50","38.42%"
